ID,date,sender,sender.carrier,receiver,receiver.carrier,length.call
6538,19,681.469.3534,1,681.469.2926,1,28
6539,19,681.469.3534,1,681.469.1366,1,18
6540,19,681.469.3534,1,681.469.6415,1,40
6541,19,681.469.3534,1,353.145.2037,3,23
6542,19,681.469.3534,1,353.145.1303,3,17
6543,19,681.469.3534,1,940.386.7033,2,1
6544,19,681.469.3534,1,353.145.4644,3,29
6545,19,681.469.3534,1,681.469.2663,1,1
6546,19,681.469.9722,1,681.469.1390,1,23
6547,19,681.469.9722,1,681.469.7576,1,14
6548,19,681.469.9722,1,353.145.9029,3,22
6549,19,681.469.9722,1,353.145.8406,3,1
6550,19,681.469.9722,1,681.469.7087,1,1
6551,19,681.469.9722,1,681.469.5102,1,17
6552,19,681.469.9722,1,681.469.7576,1,23
6553,19,681.469.9722,1,940.386.2494,2,15
6554,19,681.469.9722,1,681.469.2049,1,1
6555,19,681.469.7087,1,681.469.9722,1,15
6556,19,681.469.7087,1,353.145.1303,3,1
6557,19,681.469.7087,1,353.145.9474,3,1
6558,19,681.469.7087,1,681.469.7576,1,25
6559,19,681.469.7087,1,681.469.5012,1,23
6560,19,681.469.7087,1,353.145.9453,3,23
6561,19,681.469.7087,1,353.145.1968,3,1
6562,19,681.469.8025,1,353.145.5686,3,39
6563,19,681.469.8025,1,681.469.5102,1,25
6564,19,681.469.8025,1,353.145.9474,3,21
6565,19,681.469.8025,1,353.145.8406,3,1
6566,19,681.469.8025,1,681.469.2049,1,15
6567,19,681.469.8025,1,353.145.7916,3,23
6568,19,681.469.8025,1,681.469.1390,1,16
6569,19,681.469.8025,1,681.469.2049,1,26
6570,19,681.469.7576,1,353.145.5686,3,27
6571,19,681.469.7576,1,681.469.1081,1,22
6572,19,681.469.7576,1,353.145.2037,3,24
6573,19,681.469.7576,1,353.145.1968,3,17
6574,19,681.469.7576,1,681.469.2926,1,18
6575,19,681.469.7576,1,353.145.2037,3,27
6576,19,681.469.7576,1,353.145.4644,3,1
6577,19,681.469.7576,1,353.145.4644,3,23
6578,19,681.469.7576,1,353.145.1669,3,35
6579,19,681.469.1408,1,940.386.7033,2,1
6580,19,681.469.1408,1,681.469.9951,1,26
6581,19,681.469.1408,1,353.145.9474,3,48
6582,19,681.469.1408,1,353.145.8454,3,16
6583,19,681.469.1408,1,681.469.2926,1,1
6584,19,681.469.7160,1,353.145.1968,3,29
6585,19,681.469.7160,1,681.469.7576,1,1
6586,19,681.469.7160,1,681.469.1390,1,31
6587,19,681.469.7160,1,681.469.4720,1,24
6588,19,681.469.7160,1,681.469.3347,1,24
6589,19,681.469.7160,1,681.469.7188,1,15
6590,19,681.469.7160,1,353.145.1669,3,24
6591,19,940.386.7033,2,353.145.9029,3,1
6592,19,940.386.7033,2,940.386.1402,2,20
6593,19,940.386.7033,2,353.145.4644,3,21
6594,19,940.386.7033,2,681.469.7527,1,22
6595,19,940.386.7033,2,681.469.1390,1,1
6596,19,940.386.5914,2,353.145.9242,3,23
6597,19,940.386.5914,2,353.145.2037,3,21
6598,19,940.386.5914,2,940.386.5860,2,15
6599,19,940.386.5914,2,681.469.7188,1,27
6600,19,940.386.5914,2,940.386.1402,2,16
6601,19,940.386.5914,2,681.469.5102,1,1
6602,19,940.386.7868,2,940.386.5860,2,1
6603,19,940.386.7868,2,681.469.1390,1,1
6604,19,940.386.7868,2,353.145.4644,3,17
6605,19,940.386.7868,2,940.386.2494,2,13
6606,19,940.386.7868,2,353.145.4761,3,29
6607,19,940.386.1085,2,940.386.4189,2,15
6608,19,940.386.1085,2,353.145.9029,3,14
6609,19,940.386.1085,2,681.469.7087,1,23
6610,19,940.386.1085,2,681.469.1408,1,20
6611,19,940.386.1085,2,353.145.8175,3,14
6612,19,940.386.1085,2,681.469.7527,1,24
6613,19,940.386.1085,2,681.469.4840,1,23
6614,19,940.386.1085,2,681.469.2663,1,31
6615,19,940.386.1085,2,681.469.7188,1,1
6616,19,940.386.2494,2,353.145.9453,3,13
6617,19,940.386.2494,2,940.386.7033,2,31
6618,19,940.386.2494,2,681.469.1390,1,15
6619,19,940.386.2494,2,353.145.1669,3,22
6620,19,940.386.2494,2,681.469.1390,1,26
6621,19,940.386.6607,2,353.145.4306,3,34
6622,19,940.386.6607,2,681.469.5102,1,32
6623,19,940.386.6607,2,681.469.8025,1,1
6624,19,940.386.6607,2,681.469.7087,1,19
6625,19,940.386.6607,2,681.469.7576,1,23
6626,19,940.386.6876,2,681.469.2555,1,37
6627,19,940.386.6876,2,940.386.2494,2,20
6628,19,940.386.6876,2,940.386.7868,2,1
6629,19,940.386.6876,2,940.386.7868,2,1
6630,19,940.386.6876,2,353.145.9242,3,22
6631,19,940.386.6876,2,681.469.7188,1,1
6632,19,940.386.6876,2,681.469.7087,1,1
6633,19,940.386.4189,2,940.386.1402,2,27
6634,19,940.386.4189,2,681.469.3347,1,20
6635,19,940.386.4189,2,681.469.7160,1,15
6636,19,940.386.4189,2,681.469.5704,1,20
6637,19,940.386.4189,2,940.386.7868,2,1
6638,19,940.386.4189,2,681.469.7087,1,52
6639,19,940.386.4189,2,681.469.7188,1,27
6640,19,940.386.4189,2,681.469.9722,1,21
6641,19,940.386.4189,2,353.145.1968,3,23
6642,19,940.386.4189,2,353.145.5686,3,26
6643,19,940.386.1402,2,681.469.7576,1,17
6644,19,940.386.1402,2,940.386.5914,2,19
6645,19,940.386.1402,2,940.386.5860,2,37
6646,19,940.386.1402,2,353.145.7916,3,20
6647,19,940.386.1402,2,681.469.5704,1,28
6648,19,940.386.5860,2,353.145.8454,3,1
6649,19,940.386.5860,2,681.469.2926,1,1
6650,19,940.386.5860,2,353.145.8175,3,1
6651,19,940.386.5860,2,681.469.4840,1,30
6652,19,940.386.5860,2,940.386.5914,2,13
6653,19,353.145.5686,3,353.145.9242,3,27
6654,19,353.145.5686,3,681.469.9336,1,23
6655,19,353.145.5686,3,681.469.2926,1,21
6656,19,353.145.4761,3,940.386.1402,2,22
6657,19,353.145.4761,3,681.469.5102,1,1
6658,19,353.145.4761,3,353.145.5686,3,23
6659,19,353.145.4761,3,681.469.2926,1,29
6660,19,353.145.4761,3,681.469.3347,1,17
6661,19,353.145.4761,3,681.469.2555,1,23
6662,19,353.145.9453,3,681.469.7160,1,16
6663,19,353.145.9453,3,353.145.4644,3,23
6664,19,353.145.9453,3,940.386.7868,2,1
6665,19,353.145.9453,3,940.386.5860,2,37
6666,19,353.145.9453,3,353.145.8406,3,24
6667,19,353.145.6110,3,681.469.2926,1,23
6668,19,353.145.6110,3,353.145.9029,3,19
6669,19,353.145.6110,3,681.469.9722,1,1
6670,19,353.145.8406,3,681.469.2926,1,24
6671,19,353.145.8406,3,681.469.7877,1,44
6672,19,353.145.8406,3,681.469.1081,1,19
6673,19,353.145.8406,3,681.469.9951,1,1
6674,19,353.145.8406,3,681.469.5012,1,17
6675,19,353.145.8406,3,353.145.9453,3,41
6676,19,353.145.8406,3,681.469.1081,1,31
6677,19,353.145.9474,3,940.386.7868,2,19
6678,19,353.145.9474,3,681.469.1081,1,25
6679,19,353.145.9474,3,681.469.2049,1,22
6680,19,353.145.9474,3,681.469.1081,1,20
6681,19,353.145.9474,3,681.469.9378,1,1
6682,19,353.145.9474,3,681.469.1081,1,16
6683,19,353.145.9474,3,940.386.6876,2,1
6684,19,353.145.9242,3,353.145.7916,3,21
6685,19,353.145.9242,3,681.469.7188,1,23
6686,19,353.145.9242,3,681.469.1408,1,17
6687,19,353.145.9242,3,681.469.7527,1,21
6688,19,353.145.9242,3,681.469.7576,1,28
6689,19,353.145.9242,3,940.386.5860,2,29
6690,19,353.145.1303,3,681.469.7087,1,1
6691,19,353.145.1303,3,353.145.8454,3,22
6692,19,353.145.1303,3,681.469.2663,1,30
6693,19,353.145.1303,3,940.386.2494,2,1
6694,19,353.145.3797,3,353.145.4644,3,1
6695,19,353.145.3797,3,353.145.8175,3,1
6696,19,353.145.3797,3,940.386.7868,2,34
6697,19,353.145.1968,3,681.469.2663,1,1
6698,19,353.145.1968,3,353.145.7916,3,35
6699,19,353.145.1968,3,681.469.1390,1,15
6700,19,353.145.1968,3,940.386.4189,2,18
6701,19,353.145.1968,3,353.145.9453,3,29
6702,19,353.145.1968,3,353.145.9029,3,27
6703,19,353.145.1968,3,353.145.8406,3,21
6704,19,353.145.1968,3,681.469.5599,1,23
6705,19,353.145.1669,3,681.469.2663,1,16
6706,19,353.145.1669,3,353.145.3797,3,1
6707,19,353.145.1669,3,940.386.5914,2,20
6708,19,353.145.1669,3,681.469.2049,1,22
6709,19,353.145.1669,3,353.145.8454,3,28
6710,19,353.145.1669,3,681.469.9722,1,19
6711,19,353.145.1669,3,681.469.3347,1,21
6712,19,353.145.1669,3,353.145.8175,3,28
6713,19,353.145.1669,3,353.145.3797,3,20
6714,19,353.145.1669,3,681.469.5599,1,13
6715,19,353.145.8454,3,681.469.2663,1,18
6716,19,353.145.8454,3,681.469.4720,1,23
6717,19,353.145.8454,3,353.145.4306,3,30
6718,19,353.145.4306,3,681.469.7087,1,17
6719,19,353.145.4306,3,353.145.8454,3,21
6720,19,353.145.4306,3,353.145.8406,3,23
6721,19,353.145.4306,3,681.469.2049,1,18
6722,19,353.145.4306,3,353.145.9029,3,1
6723,19,353.145.2037,3,353.145.4761,3,29
6724,19,353.145.2037,3,681.469.2663,1,1
6725,19,353.145.2037,3,353.145.9453,3,19
6726,19,353.145.2037,3,681.469.7087,1,21
6727,19,353.145.2037,3,353.145.7916,3,20
6728,19,353.145.2037,3,681.469.7087,1,25
6729,19,353.145.2037,3,681.469.5012,1,22
6730,19,353.145.2037,3,353.145.7916,3,24
6731,19,353.145.2037,3,681.469.7188,1,22
6732,19,353.145.8175,3,353.145.1968,3,23
6733,19,353.145.8175,3,681.469.7527,1,23
6734,19,353.145.8175,3,940.386.7868,2,30
6735,19,353.145.8175,3,353.145.2037,3,42
6736,19,353.145.8175,3,681.469.9378,1,1
6737,19,353.145.8175,3,353.145.1669,3,26
6738,19,353.145.8175,3,353.145.3797,3,30
6739,19,353.145.9029,3,681.469.9951,1,25
6740,19,353.145.9029,3,681.469.1390,1,25
6741,19,353.145.9029,3,353.145.2037,3,1
6742,19,353.145.9029,3,353.145.8406,3,13
6743,19,353.145.9029,3,940.386.7868,2,35
6744,19,353.145.9029,3,353.145.1669,3,19
6745,19,353.145.9029,3,681.469.4840,1,21
6746,19,353.145.9029,3,681.469.9378,1,29
6747,19,353.145.4644,3,681.469.2663,1,17
6748,19,353.145.4644,3,353.145.1303,3,17
6749,19,353.145.4644,3,681.469.3347,1,1
6750,19,353.145.4644,3,681.469.8025,1,22
6751,19,353.145.7916,3,681.469.3534,1,1
6752,19,353.145.7916,3,353.145.9029,3,1
6753,19,353.145.7916,3,353.145.1669,3,22
6754,19,353.145.7916,3,681.469.7576,1,23
6755,19,353.145.9066,3,940.386.5914,2,26
6756,19,353.145.9066,3,353.145.8454,3,1
6757,19,353.145.9066,3,940.386.4189,2,30
6758,19,353.145.9066,3,353.145.9029,3,1
6759,19,353.145.9066,3,681.469.3347,1,23
6760,19,353.145.4769,3,681.469.4593,1,19
6761,19,353.145.4769,3,353.145.2037,3,20
6762,19,353.145.4769,3,353.145.1669,3,30
6763,19,353.145.4769,3,681.469.5704,1,1
6764,19,353.145.4769,3,353.145.1669,3,1
6765,20,681.469.9336,1,681.469.7576,1,17
6766,20,681.469.9336,1,681.469.9378,1,1
6767,20,681.469.9336,1,353.145.1968,3,19
6768,20,681.469.9336,1,353.145.9453,3,15
6769,20,681.469.9336,1,940.386.5914,2,26
6770,20,681.469.9336,1,353.145.8406,3,15
6771,20,681.469.9336,1,353.145.8406,3,30
6772,20,681.469.9336,1,353.145.9029,3,1
6773,20,681.469.9336,1,353.145.2037,3,30
6774,20,681.469.9336,1,940.386.1085,2,22
6775,20,681.469.9336,1,681.469.6415,1,31
6776,20,681.469.9336,1,353.145.8454,3,28
6777,20,681.469.5599,1,681.469.3347,1,22
6778,20,681.469.5599,1,353.145.4306,3,24
6779,20,681.469.5599,1,681.469.7087,1,25
6780,20,681.469.5599,1,940.386.5860,2,24
6781,20,681.469.5599,1,353.145.1968,3,22
6782,20,681.469.5599,1,353.145.9242,3,33
6783,20,681.469.5599,1,353.145.9242,3,16
6784,20,681.469.7188,1,940.386.4189,2,29
6785,20,681.469.7188,1,681.469.3347,1,26
6786,20,681.469.7188,1,681.469.2926,1,19
6787,20,681.469.7188,1,681.469.5704,1,1
6788,20,681.469.7188,1,681.469.2926,1,1
6789,20,681.469.7188,1,940.386.7868,2,15
6790,20,681.469.7188,1,940.386.7868,2,18
6791,20,681.469.3347,1,353.145.2037,3,23
6792,20,681.469.3347,1,940.386.4189,2,25
6793,20,681.469.3347,1,353.145.5686,3,32
6794,20,681.469.3347,1,681.469.1366,1,1
6795,20,681.469.3347,1,681.469.6415,1,39
6796,20,681.469.3347,1,940.386.1402,2,1
6797,20,681.469.3347,1,940.386.7868,2,21
6798,20,681.469.3347,1,353.145.9453,3,24
6799,20,681.469.3347,1,681.469.5012,1,28
6800,20,681.469.4720,1,353.145.1669,3,25
6801,20,681.469.4720,1,353.145.9453,3,1
6802,20,681.469.4720,1,681.469.7188,1,1
6803,20,681.469.4720,1,681.469.4840,1,29
6804,20,681.469.4720,1,681.469.1390,1,1
6805,20,681.469.4720,1,681.469.3347,1,26
6806,20,681.469.5102,1,353.145.9453,3,20
6807,20,681.469.5102,1,353.145.9242,3,33
6808,20,681.469.5102,1,681.469.2555,1,1
6809,20,681.469.5102,1,940.386.5914,2,22
6810,20,681.469.5102,1,681.469.9378,1,22
6811,20,681.469.5102,1,681.469.3347,1,19
6812,20,681.469.5102,1,681.469.3347,1,1
6813,20,681.469.5102,1,681.469.7576,1,24
6814,20,681.469.5102,1,681.469.1081,1,19
6815,20,681.469.5102,1,940.386.1402,2,21
6816,20,681.469.5102,1,353.145.8454,3,1
6817,20,681.469.5102,1,353.145.4306,3,33
6818,20,681.469.6415,1,353.145.3797,3,35
6819,20,681.469.6415,1,681.469.5704,1,13
6820,20,681.469.6415,1,681.469.2663,1,13
6821,20,681.469.6415,1,681.469.4840,1,26
6822,20,681.469.6415,1,940.386.5860,2,27
6823,20,681.469.6415,1,940.386.6876,2,16
6824,20,681.469.6415,1,940.386.7868,2,1
6825,20,681.469.6415,1,940.386.4189,2,1
6826,20,681.469.6415,1,353.145.5686,3,1
6827,20,681.469.6415,1,353.145.7916,3,17
6828,20,681.469.6415,1,681.469.2663,1,27
6829,20,681.469.6415,1,681.469.5102,1,16
6830,20,681.469.2555,1,353.145.1968,3,27
6831,20,681.469.2555,1,353.145.9029,3,1
6832,20,681.469.2555,1,681.469.1081,1,29
6833,20,681.469.2555,1,353.145.9029,3,21
6834,20,681.469.2555,1,681.469.5012,1,19
6835,20,681.469.3054,1,681.469.5102,1,30
6836,20,681.469.3054,1,681.469.6415,1,33
6837,20,681.469.3054,1,353.145.4761,3,25
6838,20,681.469.3054,1,681.469.8025,1,19
6839,20,681.469.3054,1,940.386.5914,2,23
6840,20,681.469.3054,1,353.145.4306,3,21
6841,20,681.469.4593,1,353.145.3797,3,14
6842,20,681.469.4593,1,940.386.1402,2,1
6843,20,681.469.4593,1,681.469.1081,1,18
6844,20,681.469.4593,1,681.469.5102,1,24
6845,20,681.469.4593,1,353.145.9029,3,23
6846,20,681.469.4593,1,681.469.5012,1,18
6847,20,681.469.4593,1,681.469.9336,1,21
6848,20,681.469.4593,1,681.469.2555,1,10
6849,20,681.469.4593,1,681.469.1081,1,24
6850,20,681.469.2049,1,353.145.4306,3,28
6851,20,681.469.2049,1,681.469.1081,1,1
6852,20,681.469.2049,1,353.145.1968,3,26
6853,20,681.469.2049,1,353.145.4644,3,24
6854,20,681.469.2049,1,940.386.6876,2,29
6855,20,681.469.7877,1,353.145.9029,3,1
6856,20,681.469.7877,1,681.469.3347,1,23
6857,20,681.469.7877,1,681.469.2663,1,13
6858,20,681.469.7877,1,681.469.9951,1,24
6859,20,681.469.7877,1,681.469.7576,1,28
6860,20,681.469.1366,1,681.469.4840,1,28
6861,20,681.469.1366,1,681.469.2555,1,1
6862,20,681.469.2663,1,353.145.3797,3,17
6863,20,681.469.2663,1,940.386.7033,2,35
6864,20,681.469.2663,1,681.469.9336,1,17
6865,20,681.469.2663,1,681.469.3347,1,18
6866,20,681.469.2663,1,681.469.1390,1,1
6867,20,681.469.2663,1,353.145.2037,3,26
6868,20,681.469.4840,1,940.386.4189,2,33
6869,20,681.469.4840,1,681.469.9336,1,27
6870,20,681.469.4840,1,353.145.5686,3,32
6871,20,681.469.4840,1,681.469.5704,1,31
6872,20,681.469.4840,1,353.145.1303,3,19
6873,20,681.469.1081,1,681.469.7576,1,1
6874,20,681.469.1081,1,681.469.9336,1,21
6875,20,681.469.1081,1,681.469.9336,1,32
6876,20,681.469.7527,1,681.469.9951,1,46
6877,20,681.469.7527,1,353.145.2037,3,17
6878,20,681.469.7527,1,681.469.5012,1,24
6879,20,681.469.7527,1,681.469.3347,1,22
6880,20,681.469.7527,1,353.145.8175,3,32
6881,20,681.469.7527,1,681.469.2663,1,22
6882,20,681.469.7527,1,353.145.1968,3,1
6883,20,681.469.7527,1,940.386.7868,2,21
6884,20,681.469.1390,1,681.469.5102,1,32
6885,20,681.469.1390,1,681.469.2926,1,18
6886,20,681.469.1390,1,681.469.9722,1,26
6887,20,681.469.1390,1,681.469.9336,1,24
6888,20,681.469.1390,1,353.145.8406,3,1
6889,20,681.469.1390,1,681.469.3347,1,16
6890,20,681.469.5704,1,681.469.1390,1,17
6891,20,681.469.5704,1,353.145.9242,3,22
6892,20,681.469.5704,1,681.469.5012,1,1
6893,20,681.469.5704,1,353.145.9029,3,22
6894,20,681.469.9378,1,353.145.9242,3,1
6895,20,681.469.9378,1,353.145.1968,3,23
6896,20,681.469.9378,1,940.386.1085,2,30
6897,20,681.469.9378,1,681.469.3534,1,38
6898,20,681.469.9378,1,681.469.1081,1,21
6899,20,681.469.9378,1,681.469.7087,1,32
6900,20,681.469.9378,1,940.386.5914,2,26
6901,20,681.469.2926,1,353.145.9453,3,20
6902,20,681.469.2926,1,940.386.7868,2,25
6903,20,681.469.2926,1,681.469.1408,1,29
6904,20,681.469.2926,1,940.386.1402,2,33
6905,20,681.469.2926,1,353.145.2037,3,17
6906,20,681.469.9951,1,940.386.5860,2,30
6907,20,681.469.9951,1,681.469.5102,1,1
6908,20,681.469.9951,1,353.145.3797,3,18
6909,20,681.469.9951,1,353.145.4761,3,26
6910,20,681.469.9951,1,353.145.1968,3,25
6911,20,681.469.9951,1,681.469.1081,1,21
6912,20,681.469.5012,1,353.145.8454,3,1
6913,20,681.469.5012,1,940.386.2494,2,29
6914,20,681.469.5012,1,353.145.8175,3,36
6915,20,681.469.5012,1,681.469.2049,1,25
6916,20,681.469.5012,1,681.469.9336,1,21
6917,20,681.469.5012,1,681.469.9722,1,38
6918,20,681.469.3534,1,681.469.2049,1,22
6919,20,681.469.3534,1,353.145.1303,3,22
6920,20,681.469.3534,1,681.469.9336,1,28
6921,20,681.469.3534,1,353.145.8406,3,1
6922,20,681.469.7087,1,353.145.9029,3,33
6923,20,681.469.7087,1,681.469.9336,1,24
6924,20,681.469.7087,1,940.386.7868,2,22
6925,20,681.469.7087,1,681.469.3347,1,35
6926,20,681.469.7087,1,353.145.8406,3,18
6927,20,681.469.7087,1,681.469.1081,1,24
6928,20,681.469.8025,1,681.469.1081,1,1
6929,20,681.469.8025,1,940.386.5860,2,24
6930,20,681.469.8025,1,681.469.4720,1,22
6931,20,681.469.8025,1,353.145.9453,3,27
6932,20,681.469.7576,1,353.145.9029,3,27
6933,20,681.469.7576,1,353.145.7916,3,1
6934,20,681.469.7576,1,940.386.7033,2,22
6935,20,681.469.7576,1,681.469.2663,1,24
6936,20,681.469.1408,1,940.386.7868,2,31
6937,20,681.469.1408,1,940.386.6876,2,1
6938,20,681.469.1408,1,940.386.2494,2,32
6939,20,681.469.1408,1,353.145.1669,3,18
6940,20,681.469.1408,1,681.469.7160,1,1
6941,20,681.469.1408,1,353.145.9242,3,27
6942,20,681.469.1408,1,353.145.9474,3,28
6943,20,681.469.1408,1,353.145.9242,3,24
6944,20,681.469.1408,1,681.469.9336,1,31
6945,20,681.469.1408,1,940.386.2494,2,1
6946,20,681.469.1408,1,940.386.7868,2,28
6947,20,681.469.7160,1,681.469.5102,1,1
6948,20,681.469.7160,1,940.386.6876,2,18
6949,20,681.469.7160,1,681.469.5012,1,19
6950,20,681.469.7160,1,681.469.7188,1,22
6951,20,681.469.7160,1,353.145.8454,3,22
6952,20,681.469.7160,1,681.469.9722,1,16
6953,20,940.386.7033,2,940.386.5914,2,1
6954,20,940.386.7033,2,353.145.1968,3,23
6955,20,940.386.7033,2,940.386.4189,2,1
6956,20,940.386.5914,2,940.386.7033,2,28
6957,20,940.386.5914,2,353.145.5686,3,15
6958,20,940.386.5914,2,353.145.9242,3,9
6959,20,940.386.5914,2,940.386.7868,2,23
6960,20,940.386.5914,2,940.386.7868,2,1
6961,20,940.386.5914,2,681.469.2926,1,20
6962,20,940.386.5914,2,353.145.2037,3,1
6963,20,940.386.7868,2,681.469.2555,1,32
6964,20,940.386.7868,2,353.145.1669,3,1
6965,20,940.386.7868,2,681.469.3347,1,1
6966,20,940.386.7868,2,681.469.6415,1,26
6967,20,940.386.7868,2,681.469.3347,1,13
6968,20,940.386.7868,2,353.145.8454,3,23
6969,20,940.386.7868,2,681.469.4840,1,1
6970,20,940.386.1085,2,353.145.3797,3,20
6971,20,940.386.1085,2,940.386.4189,2,26
6972,20,940.386.1085,2,940.386.5914,2,19
6973,20,940.386.1085,2,681.469.9336,1,1
6974,20,940.386.2494,2,940.386.6876,2,22
6975,20,940.386.2494,2,353.145.1968,3,1
6976,20,940.386.2494,2,681.469.9336,1,22
6977,20,940.386.2494,2,940.386.5860,2,27
6978,20,940.386.2494,2,681.469.9336,1,29
6979,20,940.386.2494,2,681.469.4593,1,23
6980,20,940.386.2494,2,681.469.2663,1,18
6981,20,940.386.2494,2,681.469.5012,1,24
6982,20,940.386.6607,2,353.145.4306,3,18
6983,20,940.386.6607,2,353.145.3797,3,18
6984,20,940.386.6607,2,681.469.5599,1,26
6985,20,940.386.6607,2,940.386.1402,2,32
6986,20,940.386.6607,2,940.386.7868,2,1
6987,20,940.386.6607,2,940.386.7868,2,29
6988,20,940.386.6607,2,353.145.1669,3,20
6989,20,940.386.6876,2,353.145.9453,3,16
6990,20,940.386.6876,2,681.469.5704,1,1
6991,20,940.386.6876,2,681.469.2663,1,26
6992,20,940.386.6876,2,681.469.7527,1,27
6993,20,940.386.6876,2,353.145.9474,3,1
6994,20,940.386.6876,2,353.145.4644,3,17
6995,20,940.386.4189,2,353.145.4761,3,19
6996,20,940.386.4189,2,940.386.5860,2,25
6997,20,940.386.4189,2,353.145.1669,3,22
6998,20,940.386.4189,2,681.469.9336,1,30
6999,20,940.386.4189,2,353.145.1968,3,24
7000,20,940.386.4189,2,353.145.8406,3,1
7001,20,940.386.4189,2,681.469.3347,1,27
7002,20,940.386.1402,2,353.145.9242,3,1
7003,20,940.386.1402,2,353.145.4761,3,25
7004,20,940.386.1402,2,940.386.7033,2,1
7005,20,940.386.1402,2,681.469.2049,1,24
7006,20,940.386.1402,2,353.145.2037,3,21
7007,20,940.386.1402,2,353.145.7916,3,1
7008,20,940.386.1402,2,681.469.9378,1,28
7009,20,940.386.5860,2,681.469.5012,1,23
7010,20,940.386.5860,2,353.145.3797,3,25
7011,20,940.386.5860,2,681.469.3054,1,1
7012,20,940.386.5860,2,940.386.5914,2,19
7013,20,940.386.5860,2,353.145.1303,3,21
7014,20,940.386.5860,2,940.386.1402,2,1
7015,20,940.386.5860,2,681.469.9722,1,1
7016,20,940.386.5860,2,353.145.9029,3,34
7017,20,353.145.5686,3,353.145.4306,3,1
7018,20,353.145.5686,3,681.469.9722,1,27
7019,20,353.145.5686,3,940.386.1402,2,36
7020,20,353.145.5686,3,681.469.8025,1,26
7021,20,353.145.5686,3,353.145.1968,3,19
7022,20,353.145.5686,3,940.386.5914,2,32
7023,20,353.145.4761,3,681.469.7576,1,19
7024,20,353.145.4761,3,681.469.2555,1,18
7025,20,353.145.4761,3,681.469.9722,1,24
7026,20,353.145.9453,3,681.469.4720,1,1
7027,20,353.145.9453,3,353.145.1968,3,38
7028,20,353.145.9453,3,940.386.7033,2,1
7029,20,353.145.9453,3,353.145.1303,3,18
7030,20,353.145.9453,3,353.145.2037,3,21
7031,20,353.145.9453,3,681.469.9951,1,18
7032,20,353.145.9453,3,681.469.2926,1,36
7033,20,353.145.9453,3,681.469.7087,1,23
7034,20,353.145.9453,3,681.469.9722,1,33
7035,20,353.145.9453,3,353.145.1669,3,21
7036,20,353.145.9453,3,681.469.3347,1,28
7037,20,353.145.6110,3,681.469.9336,1,19
7038,20,353.145.6110,3,681.469.1390,1,28
7039,20,353.145.6110,3,353.145.1968,3,25
7040,20,353.145.6110,3,940.386.5860,2,37
7041,20,353.145.8406,3,353.145.1669,3,1
7042,20,353.145.8406,3,681.469.9722,1,1
7043,20,353.145.8406,3,681.469.2926,1,13
7044,20,353.145.8406,3,940.386.1402,2,29
7045,20,353.145.8406,3,681.469.7160,1,15
7046,20,353.145.8406,3,681.469.1390,1,26
7047,20,353.145.8406,3,681.469.2049,1,30
7048,20,353.145.8406,3,353.145.4644,3,26
7049,20,353.145.9474,3,353.145.8406,3,22
7050,20,353.145.9474,3,681.469.1390,1,34
7051,20,353.145.9474,3,681.469.4840,1,21
7052,20,353.145.9242,3,681.469.2555,1,15
7053,20,353.145.9242,3,940.386.2494,2,1
7054,20,353.145.9242,3,681.469.5102,1,34
7055,20,353.145.9242,3,681.469.1366,1,26
7056,20,353.145.9242,3,940.386.7033,2,20
7057,20,353.145.9242,3,681.469.6415,1,32
7058,20,353.145.9242,3,353.145.9474,3,1
7059,20,353.145.9242,3,940.386.5860,2,1
7060,20,353.145.1303,3,681.469.3347,1,27
7061,20,353.145.1303,3,940.386.2494,2,23
7062,20,353.145.1303,3,353.145.9029,3,25
7063,20,353.145.1303,3,353.145.8406,3,29
7064,20,353.145.3797,3,353.145.4761,3,21
7065,20,353.145.3797,3,353.145.1303,3,23
7066,20,353.145.3797,3,940.386.6876,2,1
7067,20,353.145.3797,3,681.469.1366,1,20
7068,20,353.145.3797,3,940.386.5860,2,26
7069,20,353.145.3797,3,353.145.9029,3,22
7070,20,353.145.3797,3,940.386.6876,2,25
7071,20,353.145.3797,3,353.145.4761,3,1
7072,20,353.145.3797,3,681.469.7576,1,1
7073,20,353.145.3797,3,353.145.4644,3,26
7074,20,353.145.1968,3,353.145.8454,3,30
7075,20,353.145.1968,3,353.145.3797,3,24
7076,20,353.145.1968,3,681.469.7188,1,1
7077,20,353.145.1968,3,681.469.9951,1,23
7078,20,353.145.1968,3,353.145.8454,3,24
7079,20,353.145.1669,3,940.386.1402,2,21
7080,20,353.145.8454,3,681.469.5704,1,23
7081,20,353.145.8454,3,681.469.9722,1,20
7082,20,353.145.8454,3,353.145.1669,3,28
7083,20,353.145.8454,3,940.386.4189,2,17
